# index, gbar [10^(-10)m/s^2], gobs [10^(-10)m/s^2], e_gbar [10^(-10)m/s^2], e_gobs [10^(-10)m/s^2], Vobs [km/s], e_Vobs [km/s], r [kpc], SBdisk [solLum/pc^2], SBbul [solLum/pc^2]
10 8.78456e-02 4.39270e-01 1.16364e-02 1.33717e-01 1.11000e+02 2.33000e+00 9.09000e+00 7.20000e-01 0.00000e+00
10 7.27067e-02 4.12295e-01 9.58319e-03 1.29112e-01 1.12000e+02 4.74000e+00 9.86000e+00 0.00000e+00 0.00000e+00
11 6.92980e-02 4.17425e-01 1.10752e-02 1.67447e-01 1.83000e+01 1.80000e+00 2.60000e-01 3.12900e+01 0.00000e+00
11 1.02179e-01 5.24455e-01 1.28047e-02 2.03869e-01 3.53000e+01 3.00000e+00 7.70000e-01 1.04400e+01 0.00000e+00
11 9.45374e-02 5.74005e-01 9.50213e-03 2.29420e-01 4.78000e+01 4.63000e+00 1.29000e+00 3.29000e+00 0.00000e+00
11 8.15457e-02 4.99159e-01 7.71259e-03 1.76123e-01 5.28000e+01 1.26000e+00 1.81000e+00 1.03000e+00 0.00000e+00
11 6.69119e-02 4.69913e-01 6.22252e-03 1.71835e-01 5.80000e+01 3.11000e+00 2.32000e+00 3.40000e-01 0.00000e+00
11 3.36613e-02 3.80635e-01 3.12551e-03 1.34061e-01 6.31000e+01 1.35000e+00 3.39000e+00 3.00000e-02 0.00000e+00
12 1.37339e+00 7.97960e-01 3.43347e-01 1.71427e-01 7.41000e+01 5.69000e+00 2.23000e+00 6.91260e+02 0.00000e+00
12 1.10979e+00 1.47092e+00 2.77447e-01 2.44885e-01 1.19000e+02 4.27000e+00 3.12000e+00 5.74330e+02 0.00000e+00
12 1.00698e+00 1.60673e+00 2.51744e-01 2.56127e-01 1.41000e+02 3.76000e+00 4.01000e+00 5.48020e+02 0.00000e+00
12 1.02191e+00 2.51491e+00 2.55477e-01 3.95529e-01 1.95000e+02 4.54000e+00 4.90000e+00 5.24140e+02 0.00000e+00
12 1.11039e+00 2.88418e+00 2.77598e-01 4.46220e-01 2.27000e+02 4.20000e+00 5.79000e+00 4.83520e+02 0.00000e+00
12 1.14971e+00 2.93152e+00 2.87427e-01 4.51826e-01 2.46000e+02 4.24000e+00 6.69000e+00 4.26750e+02 0.00000e+00
12 1.11762e+00 3.07079e+00 2.79404e-01 4.78574e-01 2.68000e+02 5.56000e+00 7.58000e+00 3.76920e+02 0.00000e+00
12 1.11816e+00 3.06435e+00 2.79541e-01 4.64776e-01 2.83000e+02 2.96000e+00 8.47000e+00 3.45980e+02 0.00000e+00
12 1.07851e+00 2.68262e+00 2.69628e-01 4.41718e-01 2.91000e+02 9.81000e+00 1.02300e+01 2.82740e+02 0.00000e+00
12 1.01640e+00 2.58241e+00 2.54100e-01 3.95892e-01 3.10000e+02 4.74000e+00 1.20600e+01 1.99540e+02 0.00000e+00
12 9.31642e-01 2.31725e+00 2.32910e-01 4.62806e-01 3.10000e+02 2.04000e+01 1.34400e+01 1.64720e+02 0.00000e+00
